,T2M,PRECTOTCORR,DY,MO,YEAR,RH2M,WD50M,WS2M
458,29.03,1.0,3,4,2012,30.81,289.81,1.86
459,29.88,1.0,4,4,2012,25.25,190.12,1.39
460,29.16,0.0,5,4,2012,33.56,231.94,1.83
461,28.42,1.0,6,4,2012,29.06,320.5,2.17
462,29.3,0.0,7,4,2012,26.56,197.81,1.49
463,29.99,0.0,8,4,2012,26.25,277.81,2.02
464,28.74,0.0,9,4,2012,27.0,293.81,2.01
465,30.51,0.0,10,4,2012,24.5,193.56,1.38
466,29.76,0.0,11,4,2012,38.69,140.5,1.16
467,28.63,0.0,12,4,2012,45.44,235.88,1.95
468,28.29,0.0,13,4,2012,43.94,177.19,1.09
469,27.87,0.0,14,4,2012,44.88,253.19,2.48
470,27.76,0.0,15,4,2012,41.88,148.0,1.58
